ID,Category,Difficulty,Question,ChoiceA,ChoiceB,ChoiceC,ChoiceD,CorrectIndex,Hint,Tags
825,サブカル,2,ゲームのUIでよく使われる「HP」の意味は？,体力,速度,時間,敵数,0,ヒットポイントの略,ゲーム
826,サブカル,2,漫画でページに大きく配置された絵は？,見開き,細割り,段落絵,背表紙絵,0,迫力を出す演出,漫画
827,サブカル,2,アニメの背景が止まって見える省力化技法は？,止め絵,固め絵,凍結絵,ステップ絵,0,省エネ作画でよく使う,アニメ
828,サブカル,2,ゲームの難易度設定で一番易しいことが多いのは？,イージー,ノーマル,ハード,マスター,0,初心者向けの設定,ゲーム
829,サブカル,2,キャラの外見を作る設定資料を何と呼ぶ？,設定画,完成画,最終原稿,加工画,0,色指定の基準にもなる,アニメ
830,サブカル,2,アニメでキャラが走るシーンによく使われる背景技法は？,流線背景,多角背景,時間背景,固定背景,0,スピード感を演出,アニメ
831,サブカル,3,ゲームの「フラグ管理」とは？,条件の管理,敵の配置,音の調整,画質調整,0,分岐やイベントに重要,ゲーム
832,サブカル,3,漫画で「間」を生み出すために使われる技法は？,コマの空白,色の濃淡,セリフの強調,枠線の太さ,0,静かな演出に使う,漫画
833,サブカル,3,アニメでキャラの線が揺れるように見えるのは？,リミテッド作画,倍速作画,リアルブラー,線分補間,0,コマ数を省いた動き,アニメ
834,サブカル,3,ゲームの「クールタイム」とは？,次に使えるまでの待ち時間,敵が強くなる時間,セリフが変わる時間,画面が止まる時間,0,スキル調整の基本,ゲーム
835,サブカル,1,アニメの本編制作前に作られる短い試作映像は？,パイロット版,素材試写,仮テイク,ショートラフ,0,方向性の確認用,アニメ
836,サブカル,1,ゲームで敵キャラの基地や最終エリアを何と呼ぶ？,ラスボスエリア,スタート基地,チェックポイント,ロビーポイント,0,最終決戦の場所,ゲーム
837,サブカル,2,同じキャラの表情差分を管理する素材を何と呼ぶ？,フェイスパーツ,基本素材,合成素材,共通ライン,0,ノベルゲームなどで使う,ゲーム
838,サブカル,2,漫画原稿を仕上げる際に白い修正液で塗る作業は？,ホワイト,クリアリング,コート塗り,整線,0,ミス修正の定番,漫画
839,サブカル,2,アニメの「中割り」とは？,原画と原画の間の絵,背景を作る絵,完成版の絵,音に合わせる絵,0,動きを滑らかにする,アニメ
840,サブカル,3,ゲームの「レベルデザイン」とは？,ステージ構成を作る作業,敵を全部強くする作業,音を調整する作業,絵を描く作業,0,遊びの流れを決める重要工程,ゲーム
841,サブカル,1,ゲームで敵を倒しながら進むジャンルは？,アクション,リズム,放置,シミュレーション,0,タイミングが重要,ゲーム
842,サブカル,1,アニメでキャラの髪が風で揺れる描写を何という？,なびき,影絵,軌道線,トレス,0,動きを強調する演出,アニメ
843,サブカル,1,漫画で感情を表す「汗のしずく」記号は何を示す？,困惑,怒り,喜び,悲しみ,0,よく使われる表情記号,漫画
844,サブカル,1,ゲームの設定で「セーブ」とは？,進行を記録する,難易度を変える,敵を増やす,速度を変える,0,再開に必要な機能,ゲーム
845,サブカル,2,アニメの「作監」とはどんな役職？,作画監督,音響監督,背景監督,進行監督,0,絵の品質を管理する,アニメ
846,サブカル,2,ゲームで「ジャンプキャンセル」と呼ばれる行動は？,一部モーションの省略,空中で休む,必ず失敗する,止まる操作,0,格闘ゲームで多用,ゲーム
847,サブカル,2,漫画の吹き出しで心の声に使われる形は？,雲形,ギザギザ,丸,三角,0,モノローグ用,漫画
848,サブカル,2,アニメ業界で「スケジュール崩壊」とは？,締切に間に合わない,台本が無い,声優不在,スタジオが無い,0,制作の遅延,アニメ
849,サブカル,2,ゲームで「操作遅延」が起きるとどう感じる？,反応が遅い,音が大きい,色が薄い,敵が弱い,0,アクションゲームで致命的,ゲーム
850,サブカル,2,漫画で擬態語（ドキドキ・ワクワクなど）を何という？,オノマトペ,ラフワーク,シーンタグ,フィルド音,0,感情を表す言葉,漫画
851,サブカル,3,アニメの「タイムシート」とは？,動きと音を記した表,脚本のコピー,キャラ設定集,カメラ配置図,0,秒数管理のための表,アニメ
852,サブカル,3,ゲームの「バランス調整」で重要なのは？,強さの偏りをなくす,色を明るくする,音量を上げる,画質を下げる,0,公平な遊び心地にする,ゲーム
853,サブカル,3,漫画の「ベタ塗り」とは？,黒一色で塗る,色を混ぜる,線を消す,背景を描く,0,インクで影や黒面を描く技法,漫画
854,サブカル,3,アニメの中割り枚数が少ないとどう見える？,カクカクする,速くなる,色が変わる,音が遅れる,0,作画コストとの関係,アニメ
855,サブカル,1,ゲームのタイトル画面でよく表示されるのは？,スタートボタン,エンディング,ラスボス画面,状態異常表,0,最初に押すもの,ゲーム
856,サブカル,1,漫画のコマを区切る線は？,枠線,補助線,効果線,再現線,0,ページ構成に欠かせない,漫画
857,サブカル,2,アニメの「影付け」で重要なのは？,光源の位置,キャラの年齢,声優の名前,シーンの長さ,0,明暗で立体感を出す,アニメ
858,サブカル,2,ゲームの「モーションキャプチャー」は何に使う？,リアルな動きの再現,声を録音,背景を作る,音を調整,0,俳優の動作を記録,ゲーム
859,サブカル,2,漫画でスピード感を演出する線は？,集中線,区切り線,対称線,背景線,0,アクションに多用される,漫画
860,サブカル,3,アニメ編集で映像と音を合わせる作業は？,アフター編集,原画整理,分割処理,レイアウト調整,0,完成に向けた最終工程,アニメ
861,サブカル,1,ゲームでチュートリアルが担う役割は？,操作説明,声優紹介,課金案内,背景説明のみ,0,最初に学ぶ基本操作,ゲーム
862,サブカル,1,アニメで「止め絵」が使われる理由は？,省エネ作画,風景重視,音重視,立体化,0,動かさず魅せる技法,アニメ
863,サブカル,1,漫画の集中線はどんな時に使う？,強調したい時,声を出す時,ページを閉じる時,丁寧に描く時,0,視線誘導にも使われる,漫画
864,サブカル,1,ゲームで「アイテム枠」がいっぱいの時は？,持てない,強くなる,動けない,敵が増える,0,インベントリの制限,ゲーム
865,サブカル,2,アニメの「原画マン」の仕事は？,動きの要となる絵を描く,色を塗る,背景を作る,音の編集をする,0,アクションの核になる画,アニメ
866,サブカル,2,漫画でシーンの時間経過を表すのに使うのは？,コマ割り,背景線,文字大きさ,黒塗り,0,演出に不可欠,漫画
867,サブカル,2,ゲームの「デバッグ」とは？,バグを見つける作業,色を変える作業,曲を作る作業,操作説明を描く作業,0,品質チェックの中心,ゲーム
868,サブカル,2,アニメの「撮影」とは何を行う工程？,レイヤー合成,キャラ作画,声優指示,脚本直し,0,デジタル合成作業,アニメ
869,サブカル,2,ゲームで「クエスト」とは？,任務や目的,対戦相手,セーブ場所,音量の設定,0,ストーリー進行に必須,ゲーム
870,サブカル,2,漫画の写植作業とは何をする？,文字を入れる,線を消す,色を足す,背景を削る,0,セリフや効果文字を入れる工程,漫画
871,サブカル,3,アニメで「作画密度が高い」とは？,細かい描写が多い,音が大きい,色が暗い,キャラが少ない,0,労力も増える,アニメ
872,サブカル,3,ゲームの「ランダム生成」とは？,毎回違うマップを作る,音を自動変更,画面を明るくする,キャラ数を増やす,0,ローグライクなどで使用,ゲーム
873,サブカル,3,漫画で「ベタ→トーン→仕上げ」の順番は？,影→質感→最終処理,色→線→音,背景→音→塗り,線→背景→影,0,原稿完成の流れ,漫画
874,サブカル,3,アニメの「レイアウト」とは？,カメラ位置と構図を決める,背景を塗る,音量を調整する,セリフを増やす,0,画面作りの基礎工程,アニメ
875,サブカル,1,ゲームで「ジャンプボタン」を押すと？,キャラが跳ぶ,色が変わる,音が止まる,視点が反転する,0,基本アクションの1つ,ゲーム
876,サブカル,1,漫画の効果線が放射状に出ている演出は？,集中線,動線,反射線,背景線,0,迫力を出すための技法,漫画
877,サブカル,2,アニメの「色トレス」とは？,輪郭線を色に合わせる,背景色を固定する,原画を増やす,音声に色をつける,0,柔らかい印象を与える,アニメ
878,サブカル,2,ゲームの「ヒット判定」は何に使う？,当たりの判定,音の調整,速度の決定,画面効果,0,攻撃や衝突時に必須,ゲーム
879,サブカル,2,漫画で読者の視線を誘導するために使う技法は？,コマ運び,筆圧,影太さ,台詞順番,0,読みやすさの基本,漫画
880,サブカル,3,アニメ編集で画面の揺れやズームを付けるのは？,演出効果,作画崩壊修正,声の補完,台本整理,0,臨場感を出すための技法,アニメ
881,サブカル,1,ゲームで「HPが0になる」とどうなる？,敗北する,レベルが上がる,味方が増える,視点が変わる,0,体力が尽きた状態,ゲーム
882,サブカル,1,アニメで泣きそうなキャラの目に浮かぶ小さな線は？,ハイライト,影線,集中線,軌道線,0,潤み表現,アニメ
883,サブカル,1,漫画で声の大きさを表現する手法は？,文字の大きさ,ページ数,上下反転,色トレス,0,叫びは大文字になることも,漫画
884,サブカル,1,ゲームで視点を自由に動かせる方式は？,フリーカメラ,オートカメラ,ミラーカメラ,シャドウカメラ,0,3Dゲームで多用,ゲーム
885,サブカル,2,アニメのキャラ原案を担当する職種は？,キャラクターデザイナー,動画マン,音響技師,編集マン,0,ビジュアルの基礎を作る,アニメ
886,サブカル,2,漫画の「トーン削り」は何をする作業？,質感を調整する,色を塗る,線を消す,ページを増やす,0,光沢や陰影表現に使う,漫画
887,サブカル,2,ゲームで「ステージギミック」とは？,仕掛けや動く装置,敵の動き,音声の種類,セーブ内容,0,攻略に影響する要素,ゲーム
888,サブカル,2,アニメでキャラの動きが滑らかになる理由は？,中割りが多い,声優が多い,色が濃い,影が薄い,0,1秒のコマ数が多いほど自然,アニメ
889,サブカル,2,漫画の「効果音で雰囲気を作る手法」は？,擬音演出,静音演出,背景演出,照明演出,0,ドンッ・ザワッなど,漫画
